time,x_pos,y_pos,velocity,rotation
3.09157,4.18959,-4.283e-09,2,3.14159
3.09986,4.20617,-4.39586e-09,2,3.14159
3.1081,4.22266,-4.50893e-09,2,3.14159
3.11629,4.23905,-4.62214e-09,2,3.14159
3.12444,4.25534,-4.73545e-09,2,3.14159
3.13254,4.27155,-4.84879e-09,2,3.14159
3.1406,4.28766,-4.96212e-09,2,3.14159
3.14861,4.30369,-5.07537e-09,2,3.14159
3.15658,4.31962,-5.18849e-09,2,3.14159
3.16451,4.33547,-5.30143e-09,2,3.14159
3.17239,4.35124,-5.41412e-09,2,3.14159
3.18023,4.36692,-5.52652e-09,2,3.14159
3.18803,4.38252,-5.63856e-09,2,3.14159
3.19579,4.39803,-5.75019e-09,2,3.14159
3.2035,4.41346,-5.86135e-09,2,3.14159
3.21118,4.42882,-5.97199e-09,2,3.14159
3.21882,4.44409,-6.08206e-09,2,3.14159
3.22642,4.45929,-6.19149e-09,2,3.14159
3.23398,4.47441,-6.30023e-09,2,3.14159
3.2415,4.48946,-6.40822e-09,2,3.14159
3.24898,4.50443,-6.51542e-09,2,3.14159
3.25643,4.51933,-6.62175e-09,2,3.14159
3.26385,4.53416,-6.72717e-09,2,3.14159
3.27123,4.54891,-6.83163e-09,2,3.14159
3.27857,4.5636,-6.93506e-09,2,3.14159
3.28588,4.57822,-7.0374e-09,2,3.14159
3.29316,4.59278,-7.13861e-09,2,3.14159
3.3004,4.60727,-7.23863e-09,2,3.14159
3.30762,4.62169,-7.33739e-09,2,3.14159
3.3148,4.63605,-7.43486e-09,2,3.14159
3.32195,4.65035,-7.53096e-09,2,3.14159
3.32907,4.66459,-7.62564e-09,2,3.14159
3.33615,4.67877,-7.71885e-09,2,3.14159
3.34321,4.69289,-7.81054e-09,2,3.14159
3.35025,4.70695,-7.90063e-09,2,3.14159
3.35725,4.72096,-7.98909e-09,2,3.14159
3.36423,4.73491,-8.07585e-09,2,3.14159
3.37118,4.74881,-8.16086e-09,2,3.14159
3.3781,4.76266,-8.24406e-09,2,3.14159
3.385,4.77645,-8.3254e-09,2,3.14159
3.39187,4.7902,-8.40482e-09,2,3.14159
3.39872,4.80389,-8.48226e-09,2,3.14159
3.40554,4.81754,-8.55766e-09,2,3.14159
3.41234,4.83114,-8.63098e-09,2,3.14159
3.41912,4.8447,-8.70216e-09,2,3.14159
3.42588,4.85821,-8.77114e-09,2,3.14159
3.43261,4.87168,-8.83786e-09,2,3.14159
3.43933,4.88511,-8.90227e-09,2,3.14159
3.44602,4.8985,-8.96431e-09,2,3.14159
3.45269,4.91184,-9.02393e-09,2,3.14159
3.45935,4.92515,-9.08107e-09,2,3.14159
3.46598,4.93843,-9.13567e-09,2,3.14159
3.4726,4.95166,-9.18768e-09,2,3.14159
3.4792,4.96487,-9.23705e-09,2,3.14159
3.48579,4.97803,-9.28371e-09,2,3.14159
3.49236,4.99117,-9.32761e-09,2,3.14159
3.49891,5.00428,-9.3687e-09,2,3.14159
3.50545,5.01735,-9.40692e-09,2,3.14159
3.51197,5.0304,-9.44221e-09,2,3.14159
3.51848,5.04342,-9.47451e-09,2,3.14159
3.52498,5.05641,-9.50378e-09,2,3.14159
3.53146,5.06938,-9.52995e-09,2,3.14159
3.53793,5.08233,-9.55298e-09,2,3.14159
3.54439,5.09525,-9.57279e-09,2,3.14159
3.55084,5.10815,-9.58935e-09,2,3.14159
3.55728,5.12103,-9.60259e-09,2,3.14159
3.56371,5.13389,-9.61245e-09,2,3.14159
3.57014,5.14673,-9.61888e-09,2,3.14159
3.57655,5.15956,-9.62182e-09,2,3.14159
3.58295,5.17237,-9.62123e-09,2,3.14159
3.58935,5.18516,-9.61703e-09,2,3.14159
3.59574,5.19795,-9.60918e-09,2,3.14159
3.60213,5.21072,-9.59763e-09,2,3.14159
3.60851,5.22348,-9.5823e-09,2,3.14159
3.61489,5.23623,-9.56316e-09,2,3.14159
3.62126,5.24897,-9.54013e-09,2,3.14159
3.62762,5.26171,-9.51318e-09,2,3.14159
3.63399,5.27443,-9.48223e-09,2,3.14159
3.64035,5.28716,-9.44724e-09,2,3.14159
3.64671,5.29988,-9.40815e-09,2,3.14159
3.65307,5.3126,-9.36489e-09,2,3.14159
3.65943,5.32531,-9.31743e-09,2,3.14159
3.66582,5.33803,-9.2657e-09,1.98083,3.14159
3.67227,5.35075,-9.20964e-09,1.96148,3.14159
3.67878,5.36347,-9.1492e-09,1.94193,3.14159
3.68537,5.37619,-9.08433e-09,1.92217,3.14159
3.69203,5.38892,-9.01496e-09,1.9022,3.14159
3.69876,5.40165,-8.94104e-09,1.88201,3.14159
3.70556,5.41439,-8.86252e-09,1.86159,3.14159
3.71245,5.42714,-8.77934e-09,1.84093,3.14159
3.71942,5.4399,-8.69144e-09,1.82002,3.14159
3.72648,5.45267,-8.59877e-09,1.79885,3.14159
3.73362,5.46545,-8.50127e-09,1.77741,3.14159
3.74087,5.47824,-8.39889e-09,1.75568,3.14159
3.74821,5.49105,-8.29156e-09,1.73366,3.14159
3.75565,5.50387,-8.17924e-09,1.71133,3.14159
3.7632,5.51671,-8.06187e-09,1.68867,3.14159
3.77087,5.52957,-7.93939e-09,1.66567,3.14159
3.77866,5.54245,-7.81175e-09,1.64232,3.14159
3.78657,5.55534,-7.67888e-09,1.61858,3.14159
3.79461,5.56826,-7.54074e-09,1.59446,3.14159
3.80279,5.5812,-7.39727e-09,1.56993,3.14159
3.81111,5.59416,-7.24841e-09,1.54496,3.14159
3.81959,5.60715,-7.09411e-09,1.51952,3.14159
3.82822,5.62017,-6.93431e-09,1.49361,3.14159
3.83704,5.63321,-6.76895e-09,1.46718,3.14159
3.84603,5.64628,-6.59798e-09,1.4402,3.14159
3.85521,5.65938,-6.42135e-09,1.41265,3.14159
3.8646,5.67251,-6.23899e-09,1.38448,3.14159
3.87421,5.68568,-6.05085e-09,1.35566,3.14159
3.88405,5.69887,-5.85688e-09,1.32614,3.14159
3.89414,5.7121,-5.65701e-09,1.29586,3.14159
3.9045,5.72537,-5.4512e-09,1.26477,3.14159
3.91516,5.73867,-5.23939e-09,1.23282,3.14159
3.92612,5.75201,-5.02151e-09,1.19991,3.14159
3.93743,5.76539,-4.79753e-09,1.16598,3.14159
3.94912,5.77881,-4.56737e-09,1.13092,3.14159
3.96122,5.79228,-4.33098e-09,1.09463,3.14159
3.97377,5.80578,-4.08832e-09,1.05697,3.14159
3.98683,5.81933,-3.83931e-09,1.01779,3.14159
4.00046,5.83292,-3.58391e-09,0.9769,3.14159
4.01474,5.84656,-3.32206e-09,0.934072,3.14159
4.02975,5.86025,-3.0537e-09,0.889025,3.14159
4.04563,5.87399,-2.77879e-09,0.841396,3.14159
4.06252,5.88777,-2.49725e-09,0.790716,3.14159
4.08064,5.90161,-2.20904e-09,0.736348,3.14159
4.10029,5.9155,-1.9141e-09,0.677401,3.14159
4.12191,5.92944,-1.61237e-09,0.612549,3.14159
4.14621,5.94344,-1.30381e-09,0.539658,3.14159
4.17447,5.95749,-9.8834e-10,0.454877,3.14159
4.20954,5.9716,-6.65924e-10,0.349647,3.14159
4.26177,5.98577,-3.36495e-10,0.192986,3.14159
4.32609,6,0,0,3.14159
4.42836,5.98431,6.55209e-08,0.306788,0
4.47081,5.96859,1.30364e-07,0.434138,0
4.50345,5.95282,1.94531e-07,0.532054,0
4.53101,5.93701,2.58026e-07,0.614755,0
4.55534,5.92117,3.2085e-07,0.687751,0
4.57738,5.90528,3.83007e-07,0.753866,0
4.59769,5.88936,4.44499e-07,0.81478,0
4.61662,5.87339,5.05329e-07,0.871576,0
4.63443,5.85739,5.65499e-07,0.925021,0
4.65131,5.84135,6.25013e-07,0.975652,0
4.66739,5.82527,6.83872e-07,1.0239,0
4.68279,5.80916,7.42079e-07,1.07007,0
4.69757,5.79301,7.99637e-07,1.11444,0
4.71183,5.77682,8.56549e-07,1.15719,0
4.7256,5.76059,9.12818e-07,1.19852,0
4.73895,5.74433,9.68445e-07,1.23856,0
4.7519,5.72803,1.02343e-06,1.27742,0
4.7645,5.7117,1.07779e-06,1.31522,0
4.77677,5.69533,1.13151e-06,1.35204,0
4.78875,5.67893,1.18459e-06,1.38795,0
4.80044,5.66249,1.23706e-06,1.42304,0
4.81188,5.64602,1.28889e-06,1.45735,0
4.82307,5.62952,1.3401e-06,1.49094,0
4.83405,5.61298,1.3907e-06,1.52385,0
4.84481,5.59641,1.44067e-06,1.55613,0
4.85537,5.5798,1.49003e-06,1.58782,0
4.86575,5.56317,1.53878e-06,1.61895,0
4.87595,5.5465,1.58692e-06,1.64955,0
4.88598,5.52979,1.63445e-06,1.67965,0
4.89585,5.51306,1.68138e-06,1.70928,0
4.90558,5.4963,1.72771e-06,1.73845,0
4.91516,5.4795,1.77344e-06,1.7672,0
4.92461,5.46268,1.81857e-06,1.79553,0
4.93392,5.44582,1.86311e-06,1.82348,0
4.94311,5.42893,1.90705e-06,1.85105,0
4.95219,5.41202,1.95041e-06,1.87827,0
4.96114,5.39507,1.99319e-06,1.90514,0
4.96999,5.3781,2.03538e-06,1.93169,0
4.97873,5.36109,2.07698e-06,1.95791,0
4.98738,5.34406,2.11802e-06,1.98384,0
